trial_number,video_name,Joy,Inspiration,Tenderness,Sadness,Fear,Disgust,Arousal,Valence,Familiarity,Liking,type,subject,actualOrder,stimulus,labelAngie
23.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.43,3.5,video,42,10.0,neu5,Neutro
24.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.82,3.5,video,42,11.0,neu8,Neutro
33.0,22,3.5,2.17,0.0,0.0,0.0,0.0,1.68,3.5,3.64,4.899999999999999,video,42,12.0,joy4,Joy
16.0,24,2.31,0.63,0.0,0.0,0.0,0.0,1.26,3.5,3.5,3.5,video,42,13.0,joy5,Joy
6.0,23,5.390000000000001,4.34,2.94,0.0,0.0,0.0,2.52,4.62,6.09,7.0,video,42,14.0,joy8,Joy
5.0,28,4.27,4.2,5.32,2.03,0.0,0.0,3.29,3.5,4.34,5.109999999999999,video,42,15.0,ten4,Tenderness
32.0,30,2.45,2.24,4.62,2.24,0.0,0.0,2.45,3.43,3.57,3.36,video,42,16.0,ten5,Tenderness
4.0,29,5.18,4.55,6.09,2.52,0.0,0.0,4.06,4.899999999999999,5.32,4.69,video,42,17.0,ten8,Tenderness
18.0,25,4.55,6.58,0.98,0.0,0.0,0.0,5.18,6.23,4.2,5.88,video,42,18.0,ins4,Inspiration
31.0,27,4.899999999999999,6.02,0.77,0.0,0.0,0.0,4.41,5.81,3.29,5.04,video,42,19.0,ins5,Inspiration
17.0,26,2.45,3.5,0.35,0.0,0.0,0.0,3.78,5.46,4.83,4.83,video,42,20.0,ins8,Inspiration
13.0,10,2.1,2.8,2.17,4.41,0.0,0.0,3.36,2.94,1.82,2.1,imagen,43,0.0,sad4,Sadness
15.0,12,1.19,2.87,0.35,4.899999999999999,0.98,0.0,3.43,2.17,3.36,3.5,imagen,43,1.0,sad5,Sadness
38.0,11,0.0,0.0,0.0,5.32,6.44,0.0,4.41,0.7000000000000001,1.05,0.0,imagen,43,2.0,sad8,Fear
14.0,16,2.17,2.8,0.49,3.78,5.04,5.95,4.55,2.24,5.46,0.63,imagen,43,3.0,dis4,Disgust
37.0,18,0.28,0.0,0.0,4.13,4.2,7.0,4.69,1.26,3.57,0.56,imagen,43,4.0,dis5,Disgust
27.0,17,0.0,0.63,0.0,0.42,0.98,5.81,4.69,1.05,2.94,0.63,imagen,43,5.0,dis8,Disgust
26.0,13,2.1,2.8,0.84,3.99,5.46,6.16,4.27,1.82,1.82,2.38,imagen,43,6.0,fear4,Disgust
39.0,15,1.05,0.0,0.0,0.0,4.48,0.84,4.13,2.17,3.57,2.17,imagen,43,7.0,fear5,Fear
25.0,14,2.66,2.17,0.0,4.41,6.23,5.32,4.62,2.38,2.17,0.98,imagen,43,8.0,fear8,Fear
9.0,19,2.87,2.8,2.66,0.0,0.0,0.0,3.5,3.5,3.43,3.5,imagen,43,9.0,neu4,Joy
7.0,21,4.06,4.06,3.92,0.0,0.0,0.0,3.71,3.57,3.5,3.5,imagen,43,10.0,neu5,Neutro
8.0,20,3.71,3.22,3.08,0.0,0.0,0.0,3.43,3.5,4.2,3.5,imagen,43,11.0,neu8,Joy
24.0,1,5.04,4.27,4.2,0.0,0.0,0.0,4.34,4.27,3.5,4.13,imagen,43,12.0,joy4,Joy
36.0,3,5.18,5.600000000000001,4.69,0.0,0.0,0.0,4.34,4.2,3.57,4.62,imagen,43,13.0,joy5,Inspiration
23.0,2,5.46,5.04,5.32,0.0,0.0,0.0,4.899999999999999,4.760000000000001,3.57,4.899999999999999,imagen,43,14.0,joy8,Joy
35.0,7,6.02,5.600000000000001,5.25,0.0,0.0,0.0,4.69,5.04,4.62,5.600000000000001,imagen,43,15.0,ten4,Joy
5.0,9,5.18,4.41,5.46,0.0,0.0,0.0,4.48,4.2,3.71,4.48,imagen,43,16.0,ten5,Tenderness
34.0,8,5.390000000000001,4.13,6.16,0.0,0.0,0.0,4.34,4.83,2.94,5.04,imagen,43,17.0,ten8,Tenderness
6.0,4,4.27,4.2,4.27,0.0,0.0,0.0,4.62,4.41,3.57,4.48,imagen,43,18.0,ins4,Inspiration
4.0,6,4.55,5.390000000000001,4.69,2.52,0.0,0.0,4.760000000000001,5.53,5.81,5.88,imagen,43,19.0,ins5,Inspiration
22.0,5,4.27,4.55,4.34,0.0,0.0,0.0,3.99,4.41,3.15,4.13,imagen,43,20.0,ins8,Inspiration
16.0,31,4.34,4.27,2.66,2.31,0.0,0.0,4.62,3.850000000000001,4.83,4.2,video,43,0.0,sad4,Joy
18.0,33,2.45,1.89,3.99,4.2,0.0,0.0,3.850000000000001,2.87,1.96,2.87,video,43,1.0,sad5,Sadness
41.0,32,0.0,0.0,0.0,2.03,0.0,0.0,2.17,2.52,2.52,2.66,video,43,2.0,sad8,Sadness
17.0,37,1.54,2.24,0.0,0.0,0.0,2.8,3.5,2.52,4.2,3.5,video,43,3.0,dis4,Disgust
40.0,39,0.28,0.0,0.0,0.7000000000000001,1.61,1.54,1.96,2.87,3.43,2.66,video,43,4.0,dis5,Fear
30.0,38,0.0,0.0,0.0,0.0,1.47,5.18,4.27,1.26,2.52,1.4,video,43,5.0,dis8,Disgust
29.0,34,0.0,0.0,0.0,0.0,7.0,0.0,6.44,0.84,3.78,3.5,video,43,6.0,fear4,Fear
42.0,36,0.0,0.7000000000000001,0.0,0.0,4.55,0.56,4.48,2.38,3.64,2.45,video,43,7.0,fear5,Fear
28.0,35,0.84,0.0,0.7000000000000001,0.0,6.649999999999999,0.35,5.88,0.98,4.69,4.83,video,43,8.0,fear8,Fear
12.0,40,2.73,3.22,2.87,0.0,0.0,0.0,3.78,3.5,2.59,3.15,video,43,9.0,neu4,Inspiration
10.0,42,2.24,3.5,2.24,0.0,0.0,0.0,3.36,3.5,2.24,2.8,video,43,10.0,neu5,Inspiration
11.0,41,2.94,3.850000000000001,4.13,0.0,0.0,0.0,4.06,3.850000000000001,1.26,2.87,video,43,11.0,neu8,Tenderness
21.0,22,5.53,4.34,2.52,0.0,0.0,0.0,3.99,3.850000000000001,4.760000000000001,3.5,video,43,12.0,joy4,Joy
33.0,24,4.41,2.73,2.73,4.48,0.0,0.0,4.41,3.78,3.5,3.5,video,43,13.0,joy5,Sadness
20.0,23,5.67,4.55,4.62,0.0,0.0,0.0,4.69,4.34,4.27,4.2,video,43,14.0,joy8,Joy
32.0,28,5.109999999999999,4.13,4.62,4.69,0.0,0.0,4.69,4.27,4.760000000000001,3.92,video,43,15.0,ten4,Joy
2.0,30,4.2,3.08,4.2,3.01,0.07,0.0,2.73,3.99,1.75,3.5,video,43,16.0,ten5,Neutro
31.0,29,4.899999999999999,4.34,6.02,0.0,0.0,0.0,4.760000000000001,5.390000000000001,3.99,4.62,video,43,17.0,ten8,Tenderness
3.0,25,2.8,5.32,3.71,5.390000000000001,0.0,0.0,5.04,4.62,3.01,4.34,video,43,18.0,ins4,Sadness
1.0,27,5.600000000000001,6.37,4.83,3.850000000000001,0.0,0.0,6.3,5.32,5.25,5.32,video,43,19.0,ins5,Inspiration
19.0,26,5.109999999999999,6.37,4.899999999999999,0.0,0.0,0.0,5.95,5.18,4.55,5.67,video,43,20.0,ins8,Inspiration
14.0,10,5.18,0.0,0.0,6.02,0.0,0.0,5.04,0.0,3.43,0.98,imagen,44,0.0,sad4,Sadness
13.0,12,6.09,0.0,2.52,5.88,1.26,0.0,5.95,0.91,4.62,0.84,imagen,44,1.0,sad5,Joy
1.0,11,0.0,0.0,0.56,7.0,6.09,0.49,5.95,0.0,0.84,0.0,imagen,44,2.0,sad8,Sadness
3.0,16,0.0,0.0,0.0,0.0,5.18,5.390000000000001,5.67,1.4,5.32,0.0,imagen,44,3.0,dis4,Disgust
2.0,18,0.91,0.0,0.0,1.75,1.82,6.16,3.57,1.19,3.57,0.0,imagen,44,4.0,dis5,Disgust
34.0,17,5.81,0.0,0.0,5.04,1.82,7.0,4.97,1.33,1.05,0.0,imagen,44,5.0,dis8,Disgust
36.0,13,0.0,0.0,0.07,4.34,7.0,0.0,4.97,1.89,5.32,0.0,imagen,44,6.0,fear4,Fear
15.0,15,5.53,0.0,0.0,5.18,5.739999999999999,0.0,5.67,1.4,5.81,0.0,imagen,44,7.0,fear5,Fear
35.0,14,4.899999999999999,0.0,0.0,2.59,5.600000000000001,4.2,4.899999999999999,1.54,3.57,1.05,imagen,44,8.0,fear8,Fear
27.0,19,0.28,0.0,0.0,0.0,1.4,0.0,1.82,3.5,3.5,1.82,imagen,44,9.0,neu4,Fear
26.0,21,1.54,0.0,0.0,0.0,0.0,0.0,0.84,3.5,0.91,3.5,imagen,44,10.0,neu5,Joy
25.0,20,4.27,0.0,0.35,0.0,0.0,0.0,4.899999999999999,3.71,6.44,7.0,imagen,44,11.0,neu8,Joy
40.0,1,5.739999999999999,4.27,1.26,0.0,0.07,0.0,4.62,5.04,1.75,4.97,imagen,44,12.0,joy4,Joy
7.0,3,4.06,4.62,0.98,0.0,0.0,0.0,4.2,5.32,1.82,6.02,imagen,44,13.0,joy5,Inspiration
9.0,2,6.02,5.88,1.05,0.0,0.0,0.0,5.109999999999999,7.0,5.32,7.0,imagen,44,14.0,joy8,Joy
22.0,7,6.02,4.2,4.97,0.0,0.0,0.0,5.04,5.600000000000001,4.06,5.739999999999999,imagen,44,15.0,ten4,Joy
41.0,9,4.2,1.33,4.55,0.0,0.0,0.0,2.66,4.41,1.26,4.27,imagen,44,16.0,ten5,Tenderness
23.0,8,4.27,5.109999999999999,6.44,0.0,0.0,0.0,5.04,6.02,3.5,4.55,imagen,44,17.0,ten8,Tenderness
24.0,4,2.66,5.18,0.0,0.0,0.0,0.0,3.5,5.18,1.12,3.5,imagen,44,18.0,ins4,Inspiration
8.0,6,2.1,4.83,0.0,0.0,1.4,0.0,4.13,4.13,1.47,3.5,imagen,44,19.0,ins5,Inspiration
42.0,5,4.34,5.18,0.63,0.0,0.0,0.0,2.45,4.62,0.63,3.5,imagen,44,20.0,ins8,Inspiration
17.0,31,6.37,0.0,0.0,7.0,0.0,0.0,6.93,0.0,6.16,0.0,video,44,0.0,sad4,Sadness
16.0,33,5.46,0.0,0.0,5.67,6.58,0.0,6.09,1.54,1.26,0.77,video,44,1.0,sad5,Fear
4.0,32,0.0,0.0,0.0,4.2,0.0,0.0,0.98,0.98,0.0,3.5,video,44,2.0,sad8,Sadness
6.0,37,0.0,0.0,0.0,0.0,0.0,5.95,5.95,1.05,6.16,0.0,video,44,3.0,dis4,Disgust
5.0,39,0.63,0.0,0.0,0.0,5.53,5.739999999999999,5.67,1.12,5.600000000000001,0.0,video,44,4.0,dis5,Disgust
31.0,38,7.0,0.0,0.0,0.0,5.18,7.0,7.0,0.0,3.36,0.0,video,44,5.0,dis8,Disgust
33.0,34,0.0,0.0,0.0,1.68,7.0,4.2,7.0,0.84,1.68,0.0,video,44,6.0,fear4,Fear
18.0,36,7.0,0.0,0.0,0.0,7.0,4.55,6.859999999999999,0.0,4.83,0.0,video,44,7.0,fear5,Fear
32.0,35,7.0,0.0,0.0,0.0,7.0,1.89,7.0,1.47,3.5,0.0,video,44,8.0,fear8,Fear
30.0,40,0.63,0.0,0.0,0.0,0.0,0.0,3.29,3.5,1.19,3.5,video,44,9.0,neu4,Joy
29.0,42,0.0,0.0,0.0,0.0,0.0,0.0,3.43,2.38,1.4,0.84,video,44,10.0,neu5,Neutro
28.0,41,4.760000000000001,0.0,1.61,0.0,0.0,0.0,3.64,3.5,0.42,3.5,video,44,11.0,neu8,Joy
37.0,22,5.04,0.0,0.0,0.0,0.0,0.0,5.109999999999999,5.04,2.66,3.5,video,44,12.0,joy4,Joy
10.0,24,6.16,0.0,0.0,0.56,0.0,0.0,6.58,6.72,6.16,5.88,video,44,13.0,joy5,Joy
12.0,23,1.54,0.0,0.0,4.06,0.0,0.0,4.13,1.96,3.5,2.59,video,44,14.0,joy8,Sadness
19.0,28,5.18,5.18,7.0,4.62,0.0,0.0,7.0,6.37,7.0,7.0,video,44,15.0,ten4,Tenderness
38.0,30,4.06,4.2,4.55,0.0,0.0,0.0,3.01,4.48,0.56,4.41,video,44,16.0,ten5,Tenderness
20.0,29,4.2,5.04,6.02,0.0,0.0,0.0,3.5,6.37,2.24,6.510000000000001,video,44,17.0,ten8,Tenderness
21.0,25,4.760000000000001,6.02,0.0,0.98,0.0,0.0,4.48,3.5,0.56,3.5,video,44,18.0,ins4,Inspiration
11.0,27,4.55,7.0,0.0,0.0,0.0,0.0,7.0,6.58,6.79,5.109999999999999,video,44,19.0,ins5,Inspiration
39.0,26,2.52,4.55,0.0,0.0,0.0,0.0,2.73,4.760000000000001,1.05,3.5,video,44,20.0,ins8,Inspiration
30.0,10,0.0,0.98,0.0,1.19,0.0,0.0,0.91,2.45,1.4,1.96,imagen,45,0.0,sad4,Sadness
12.0,12,1.19,0.0,0.0,2.87,0.0,0.0,1.61,2.03,4.62,4.83,imagen,45,1.0,sad5,Sadness
40.0,11,0.0,0.0,0.35,3.5,3.5,0.0,2.38,1.75,2.59,1.05,imagen,45,2.0,sad8,Sadness
41.0,16,0.0,0.0,0.0,0.0,3.5,4.760000000000001,1.47,1.61,4.83,0.0,imagen,45,3.0,dis4,Disgust
28.0,18,0.0,1.68,0.0,0.0,3.5,3.5,1.68,1.54,5.53,0.35,imagen,45,4.0,dis5,Disgust
29.0,17,0.0,1.96,0.0,0.0,1.54,2.52,2.87,1.47,4.55,0.91,imagen,45,5.0,dis8,Disgust
42.0,13,0.0,0.0,0.0,0.0,2.52,0.0,2.24,1.61,2.24,1.4,imagen,45,6.0,fear4,Fear
11.0,15,0.0,3.5,0.0,0.0,3.5,0.0,3.64,1.68,5.390000000000001,1.54,imagen,45,7.0,fear5,Fear
10.0,14,0.0,1.96,0.0,0.0,1.54,0.0,3.64,3.5,1.61,3.5,imagen,45,8.0,fear8,Inspiration
20.0,19,1.33,2.66,0.0,0.0,0.0,0.0,1.82,4.34,2.1,2.38,imagen,45,9.0,neu4,Inspiration
19.0,21,3.08,3.01,0.0,0.0,0.0,0.0,2.03,5.18,5.04,3.5,imagen,45,10.0,neu5,Joy
21.0,20,0.0,0.0,0.0,0.0,0.0,0.0,3.57,3.5,3.36,1.89,imagen,45,11.0,neu8,Neutro
33.0,1,4.34,4.13,0.0,0.0,0.0,0.0,4.83,6.09,5.600000000000001,6.3,imagen,45,12.0,joy4,Joy
13.0,3,1.82,1.96,0.56,0.49,0.0,0.0,1.82,5.32,4.27,5.95,imagen,45,13.0,joy5,Inspiration
2.0,2,1.82,1.82,1.82,2.1,0.0,0.0,1.19,2.38,5.739999999999999,5.67,imagen,45,14.0,joy8,Sadness
32.0,7,2.03,1.96,0.7000000000000001,0.0,0.0,0.0,1.26,5.04,0.0,5.88,imagen,45,15.0,ten4,Joy
15.0,9,2.8,2.66,2.52,0.0,0.0,0.0,2.03,6.44,0.98,6.02,imagen,45,16.0,ten5,Joy
14.0,8,2.17,2.31,2.24,0.56,0.0,0.0,1.47,5.25,4.62,4.97,imagen,45,17.0,ten8,Inspiration
31.0,4,1.82,1.68,0.0,0.63,0.0,0.0,1.33,4.760000000000001,3.5,4.83,imagen,45,18.0,ins4,Joy
1.0,6,1.96,5.18,2.1,3.5,0.0,0.0,1.68,3.5,6.72,3.5,imagen,45,19.0,ins5,Inspiration
3.0,5,0.7000000000000001,4.97,0.42,2.24,0.0,0.0,5.18,5.109999999999999,6.09,5.25,imagen,45,20.0,ins8,Inspiration
27.0,31,0.0,3.5,0.0,2.17,0.0,0.0,3.43,2.52,4.97,4.76,video,45,0.0,sad4,Inspiration
9.0,33,0.0,0.0,0.0,1.33,0.0,0.0,1.68,2.52,0.0,3.5,video,45,1.0,sad5,Sadness
37.0,32,0.0,4.48,0.0,4.48,0.0,0.0,5.04,2.17,0.7000000000000001,3.57,video,45,2.0,sad8,Sadness
38.0,37,0.0,0.0,0.0,0.0,0.56,2.8,2.1,1.54,1.26,1.61,video,45,3.0,dis4,Disgust
25.0,39,3.5,1.54,3.5,0.0,0.0,0.0,2.31,4.97,4.34,3.5,video,45,4.0,dis5,Disgust
26.0,38,0.0,0.0,0.0,0.0,1.26,3.5,2.52,2.03,0.84,1.68,video,45,5.0,dis8,Disgust
39.0,34,0.0,0.0,0.0,0.0,5.32,0.0,5.32,2.17,0.0,2.24,video,45,6.0,fear4,Fear
8.0,36,0.0,1.54,0.0,0.0,3.5,0.0,2.73,2.24,1.4,4.34,video,45,7.0,fear5,Fear
7.0,35,0.0,1.54,1.4,0.0,1.26,0.0,4.34,2.52,0.98,2.45,video,45,8.0,fear8,Inspiration
23.0,40,0.0,3.5,0.0,0.0,0.0,0.0,3.57,3.5,4.27,3.5,video,45,9.0,neu4,Inspiration
22.0,42,0.0,2.17,0.0,0.0,0.0,0.0,0.77,3.5,5.53,2.24,video,45,10.0,neu5,Inspiration
24.0,41,0.0,2.45,0.56,0.0,0.0,0.0,3.01,3.5,4.83,4.760000000000001,video,45,11.0,neu8,Inspiration
36.0,22,4.83,2.24,0.0,0.0,0.0,0.0,4.83,4.760000000000001,3.57,4.62,video,45,12.0,joy4,Joy
16.0,24,3.5,3.5,1.26,0.0,0.0,0.0,3.64,5.32,2.94,5.04,video,45,13.0,joy5,Neutro
5.0,23,5.600000000000001,4.13,2.45,0.0,0.0,0.0,5.600000000000001,5.25,4.62,5.32,video,45,14.0,joy8,Joy
35.0,28,2.73,5.18,1.54,1.12,0.0,0.0,5.32,5.32,5.88,5.88,video,45,15.0,ten4,Inspiration
18.0,30,2.52,3.5,3.5,0.0,0.0,0.0,2.38,5.18,2.17,5.25,video,45,16.0,ten5,Tenderness
17.0,29,3.5,5.04,4.899999999999999,0.0,0.0,0.0,4.69,5.600000000000001,2.38,6.02,video,45,17.0,ten8,Inspiration
34.0,25,1.12,5.25,0.0,0.0,0.0,0.0,5.109999999999999,4.97,0.84,5.46,video,45,18.0,ins4,Inspiration
4.0,27,1.4,5.67,2.73,0.35,0.0,0.0,5.32,5.32,2.03,5.04,video,45,19.0,ins5,Inspiration
6.0,26,0.0,4.69,0.0,1.96,0.0,0.0,5.04,5.18,3.78,4.55,video,45,20.0,ins8,Inspiration
24.0,10,0.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,3.5,0.0,imagen,46,0.0,sad4,Sadness
31.0,12,0.0,0.0,0.0,5.32,0.0,0.0,3.43,3.5,3.5,2.1,imagen,46,1.0,sad5,Sadness
32.0,11,0.0,0.0,0.0,5.67,0.0,0.0,3.5,3.5,0.84,3.5,imagen,46,2.0,sad8,Sadness
23.0,16,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,3.43,0.0,imagen,46,3.0,dis4,Disgust
2.0,18,0.0,0.0,0.0,0.0,0.0,7.0,3.43,0.7000000000000001,3.57,0.0,imagen,46,4.0,dis5,Disgust
3.0,17,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,imagen,46,5.0,dis8,Disgust
33.0,13,0.0,0.0,0.0,0.0,3.5,0.0,3.64,3.5,0.0,3.5,imagen,46,6.0,fear4,Fear
1.0,15,0.0,0.0,0.0,5.18,5.18,0.0,3.57,1.47,5.32,0.63,imagen,46,7.0,fear5,Fear
22.0,14,0.0,0.0,0.0,0.0,1.12,0.0,1.33,3.5,0.0,3.5,imagen,46,8.0,fear8,Fear
14.0,19,4.62,0.0,0.0,0.0,0.0,0.0,3.57,3.5,5.46,3.5,imagen,46,9.0,neu4,Joy
15.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,imagen,46,10.0,neu5,Neutro
13.0,20,0.0,0.0,0.0,0.0,0.0,0.0,5.04,3.5,6.09,1.54,imagen,46,11.0,neu8,Neutro
38.0,1,5.81,1.68,0.0,0.0,0.0,0.0,5.04,5.739999999999999,0.0,5.04,imagen,46,12.0,joy4,Joy
39.0,3,7.0,5.53,4.06,0.0,0.0,0.0,5.25,7.0,1.19,6.16,imagen,46,13.0,joy5,Joy
37.0,2,5.32,0.0,0.84,0.0,0.0,0.0,5.04,5.109999999999999,0.0,5.390000000000001,imagen,46,14.0,joy8,Joy
28.0,7,7.0,0.0,5.32,0.0,0.0,0.0,7.0,7.0,3.43,7.0,imagen,46,15.0,ten4,Joy
11.0,9,0.0,0.0,6.02,0.0,0.0,0.0,1.05,4.06,0.0,3.5,imagen,46,16.0,ten5,Tenderness
12.0,8,3.5,1.54,7.0,0.0,0.0,0.0,5.390000000000001,7.0,1.12,5.53,imagen,46,17.0,ten8,Tenderness
30.0,4,1.96,5.67,0.0,0.0,0.0,0.0,3.5,6.649999999999999,0.0,4.899999999999999,imagen,46,18.0,ins4,Inspiration
10.0,6,3.5,4.97,0.0,0.0,0.0,0.0,3.57,7.0,0.98,6.02,imagen,46,19.0,ins5,Inspiration
29.0,5,5.46,0.7000000000000001,5.67,0.0,0.0,0.0,5.04,6.02,1.54,5.46,imagen,46,20.0,ins8,Tenderness
21.0,31,0.0,0.0,0.0,5.18,0.0,0.0,4.899999999999999,3.5,3.5,3.5,video,46,0.0,sad4,Sadness
34.0,33,0.0,0.0,0.0,5.600000000000001,0.0,0.0,5.46,3.5,0.0,3.5,video,46,1.0,sad5,Sadness
35.0,32,0.0,0.0,0.0,5.739999999999999,0.0,0.0,3.57,3.5,0.0,3.5,video,46,2.0,sad8,Sadness
20.0,37,0.0,0.0,0.0,0.0,0.0,1.33,3.5,3.5,0.98,2.17,video,46,3.0,dis4,Disgust
5.0,39,0.0,0.0,0.0,0.0,0.0,5.600000000000001,3.5,3.5,0.0,1.68,video,46,4.0,dis5,Disgust
6.0,38,0.0,0.0,0.0,0.0,0.0,7.0,6.02,2.03,0.0,0.0,video,46,5.0,dis8,Disgust
36.0,34,0.0,0.0,0.0,0.0,5.6,0.0,5.46,3.5,0.0,3.5,video,46,6.0,fear4,Fear
4.0,36,0.0,0.0,0.0,0.0,4.83,0.0,3.5,2.24,0.0,1.96,video,46,7.0,fear5,Fear
19.0,35,0.0,0.0,0.0,0.0,5.53,0.0,3.57,3.5,0.0,2.59,video,46,8.0,fear8,Fear
17.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.56,3.5,video,46,9.0,neu4,Neutro
18.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,video,46,10.0,neu5,Neutro
16.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,video,46,11.0,neu8,Neutro
41.0,22,5.109999999999999,0.0,0.0,0.0,0.0,0.0,5.32,3.5,0.0,4.62,video,46,12.0,joy4,Joy
42.0,24,0.0,0.0,0.0,3.43,0.0,3.5,3.57,0.0,0.0,0.0,video,46,13.0,joy5,Disgust
40.0,23,5.32,0.0,0.0,0.0,0.0,0.0,3.43,3.5,5.18,7.0,video,46,14.0,joy8,Joy
25.0,28,3.5,0.0,7.0,0.0,0.0,0.0,5.109999999999999,5.04,5.04,7.0,video,46,15.0,ten4,Tenderness
8.0,30,4.62,0.0,6.37,0.0,0.0,0.0,3.5,5.04,2.1,4.62,video,46,16.0,ten5,Tenderness
9.0,29,5.04,3.5,7.0,0.0,0.0,0.0,3.5,7.0,0.0,6.09,video,46,17.0,ten8,Tenderness
27.0,25,3.5,5.67,0.0,4.83,0.0,0.0,5.32,6.02,0.0,5.04,video,46,18.0,ins4,Inspiration
7.0,27,1.61,7.0,1.61,0.0,0.0,0.0,6.02,7.0,5.46,7.0,video,46,19.0,ins5,Inspiration
26.0,26,0.0,6.02,0.0,0.0,0.0,0.0,3.5,7.0,1.26,5.600000000000001,video,46,20.0,ins8,Inspiration
40.0,10,0.0,0.0,0.0,5.95,0.0,4.41,5.600000000000001,0.0,0.0,0.0,imagen,47,0.0,sad4,Sadness
7.0,12,3.5,3.5,3.5,3.5,3.5,3.5,5.600000000000001,3.64,3.64,5.04,imagen,47,1.0,sad5,Sadness
30.0,11,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,3.43,0.0,imagen,47,2.0,sad8,Sadness
41.0,16,0.0,0.0,0.0,1.61,7.0,7.0,7.0,0.0,3.36,0.0,imagen,47,3.0,dis4,Disgust
29.0,18,0.0,0.0,0.0,5.600000000000001,3.5,7.0,7.0,0.0,0.0,0.0,imagen,47,4.0,dis5,Disgust
9.0,17,0.0,0.0,0.0,1.54,4.2,7.0,7.0,0.0,0.0,0.0,imagen,47,5.0,dis8,Disgust
42.0,13,0.0,0.0,0.0,0.0,5.18,0.0,3.71,3.5,0.0,3.5,imagen,47,6.0,fear4,Fear
8.0,15,0.0,0.0,0.0,0.0,3.5,0.0,7.0,3.5,7.0,3.5,imagen,47,7.0,fear5,Fear
28.0,14,0.0,0.0,0.0,0.0,6.09,5.53,5.32,3.5,0.0,0.0,imagen,47,8.0,fear8,Fear
14.0,19,0.0,1.12,0.0,0.0,2.03,0.0,6.02,3.5,0.0,6.09,imagen,47,9.0,neu4,Fear
15.0,21,2.1,2.1,0.0,0.0,0.0,0.0,7.0,7.0,7.0,6.16,imagen,47,10.0,neu5,Neutro
13.0,20,4.48,0.07,0.0,0.0,0.0,0.0,7.0,5.25,7.0,7.0,imagen,47,11.0,neu8,Joy
21.0,1,7.0,4.55,0.0,0.0,0.0,0.0,5.18,7.0,5.25,5.109999999999999,imagen,47,12.0,joy4,Joy
2.0,3,7.0,7.0,7.0,0.0,0.0,0.0,7.0,6.859999999999999,6.79,7.0,imagen,47,13.0,joy5,Neutro
3.0,2,7.0,6.58,5.95,0.0,0.0,0.0,5.46,6.44,3.850000000000001,6.02,imagen,47,14.0,joy8,Joy
20.0,7,6.16,0.0,6.58,0.0,0.0,0.0,6.16,6.23,4.55,7.0,imagen,47,15.0,ten4,Tenderness
36.0,9,5.600000000000001,0.0,6.649999999999999,0.0,0.0,0.0,6.649999999999999,6.649999999999999,0.0,5.390000000000001,imagen,47,16.0,ten5,Tenderness
35.0,8,5.739999999999999,0.0,6.58,0.0,0.0,0.0,6.09,6.16,3.5,7.0,imagen,47,17.0,ten8,Tenderness
1.0,4,3.5,6.44,0.0,0.0,0.0,0.0,5.81,7.0,4.06,5.739999999999999,imagen,47,18.0,ins4,Inspiration
34.0,6,3.5,6.02,0.0,0.0,0.0,0.0,5.739999999999999,5.81,0.0,5.67,imagen,47,19.0,ins5,Inspiration
19.0,5,6.02,7.0,0.0,0.0,0.0,0.0,6.02,7.0,0.0,5.53,imagen,47,20.0,ins8,Inspiration
37.0,31,0.0,0.0,0.0,6.44,0.0,0.0,7.0,1.54,7.0,3.5,video,47,0.0,sad4,Sadness
10.0,33,0.0,0.0,0.0,5.18,6.02,1.05,5.04,3.5,0.0,3.5,video,47,1.0,sad5,Fear
27.0,32,0.0,0.0,0.0,4.06,0.0,0.0,4.55,3.5,0.0,3.5,video,47,2.0,sad8,Sadness
38.0,37,6.02,0.0,0.0,0.0,0.0,0.0,5.53,5.600000000000001,3.71,6.02,video,47,3.0,dis4,Joy
26.0,39,0.0,0.0,0.0,0.0,0.0,5.32,5.53,3.5,0.0,1.82,video,47,4.0,dis5,Disgust
12.0,38,0.0,0.0,0.0,0.0,0.0,5.04,5.04,3.5,0.0,0.0,video,47,5.0,dis8,Disgust
39.0,34,0.0,0.0,0.0,0.0,7.0,1.52,7.0,0.0,0.0,0.0,video,47,6.0,fear4,Fear
11.0,36,0.0,0.0,0.0,0.0,7.0,5.18,7.0,0.0,0.0,0.0,video,47,7.0,fear5,Fear
25.0,35,0.0,0.0,0.0,0.35,7.0,1.05,7.0,0.0,0.0,0.0,video,47,8.0,fear8,Fear
17.0,40,0.0,0.0,0.0,0.0,0.0,0.0,3.57,3.5,0.0,3.5,video,47,9.0,neu4,Neutro
18.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,1.61,video,47,10.0,neu5,Neutro
